Sex,State,Age Group,Cause of Death,Year,Deaths,Population,Crude Rate
Males,Arizona,40-44 yrs,Suicide Injury,2013,74,211690,34.96
Males,Arizona,40-44 yrs,Suicide Injury,2014,68,210875,32.25
Males,Arizona,40-44 yrs,Suicide Injury,2015,71,209089,33.96
Males,Arizona,40-44 yrs,Suicide Injury,2016,54,206483,26.15
Males,Arizona,40-44 yrs,Suicide Injury,2017,62,207579,29.87
Males,Arizona,45-49 yrs,Suicide Injury,2013,82,203399,40.31
Males,Arizona,45-49 yrs,Suicide Injury,2014,82,202960,40.4
Males,Arizona,45-49 yrs,Suicide Injury,2015,85,205430,41.38
Males,Arizona,45-49 yrs,Suicide Injury,2016,91,210000,43.33
Males,Arizona,45-49 yrs,Suicide Injury,2017,80,213122,37.54
Males,Arizona,50-54 yrs,Suicide Injury,2013,104,210485,49.41
Males,Arizona,50-54 yrs,Suicide Injury,2014,88,212034,41.5
Males,Arizona,50-54 yrs,Suicide Injury,2015,87,211246,41.18
Males,Arizona,50-54 yrs,Suicide Injury,2016,86,208930,41.16
Males,Arizona,50-54 yrs,Suicide Injury,2017,67,206923,32.38
Males,Arizona,55-59 yrs,Suicide Injury,2013,68,193051,35.22
Males,Arizona,55-59 yrs,Suicide Injury,2014,83,197194,42.09
Males,Arizona,55-59 yrs,Suicide Injury,2015,87,202121,43.04
Males,Arizona,55-59 yrs,Suicide Injury,2016,66,206974,31.89
Males,Arizona,55-59 yrs,Suicide Injury,2017,90,210268,42.8
Males,Arizona,60-64 yrs,Suicide Injury,2013,52,173847,29.91
Males,Arizona,60-64 yrs,Suicide Injury,2014,75,176658,42.45
Males,Arizona,60-64 yrs,Suicide Injury,2015,67,181137,36.99
Males,Arizona,60-64 yrs,Suicide Injury,2016,95,186057,51.06
Males,Arizona,60-64 yrs,Suicide Injury,2017,74,192558,38.43
Males,Arizona,65-69 yrs,Suicide Injury,2013,47,157208,29.9
Males,Arizona,65-69 yrs,Suicide Injury,2014,61,164480,37.09
Males,Arizona,65-69 yrs,Suicide Injury,2015,58,172200,33.68
Males,Arizona,65-69 yrs,Suicide Injury,2016,55,180144,30.53
Males,Arizona,65-69 yrs,Suicide Injury,2017,59,178793,33
Males,Arizona,70-74 yrs,Suicide Injury,2013,47,120286,39.07
Males,Arizona,70-74 yrs,Suicide Injury,2014,53,126339,41.95
Males,Arizona,70-74 yrs,Suicide Injury,2015,62,131914,47
Males,Arizona,70-74 yrs,Suicide Injury,2016,60,136862,43.84
Males,Arizona,70-74 yrs,Suicide Injury,2017,51,150424,33.9
Males,Arizona,75-79 yrs,Suicide Injury,2013,30,85447,35.11
Males,Arizona,75-79 yrs,Suicide Injury,2014,36,89980,40.01
Males,Arizona,75-79 yrs,Suicide Injury,2015,39,93868,41.55
Males,Arizona,75-79 yrs,Suicide Injury,2016,47,98131,47.9
Males,Arizona,75-79 yrs,Suicide Injury,2017,45,103457,43.5
Males,Arizona,80-84 yrs,Suicide Injury,2013,40,57810,69.19
Males,Arizona,80-84 yrs,Suicide Injury,2014,30,59327,50.57
Males,Arizona,80-84 yrs,Suicide Injury,2015,34,61388,55.39
Males,Arizona,80-84 yrs,Suicide Injury,2016,40,63548,62.94
Males,Arizona,80-84 yrs,Suicide Injury,2017,43,66061,65.09
Males,Arizona,85+ yrs,Suicide Injury,2013,29,44919,64.56
Males,Arizona,85+ yrs,Suicide Injury,2014,32,47669,67.13
Males,Arizona,85+ yrs,Suicide Injury,2015,27,50815,53.13
Males,Arizona,85+ yrs,Suicide Injury,2016,39,53314,73.15
Males,Arizona,85+ yrs,Suicide Injury,2017,45,55450,81.15
Males,Arizona,Unknown yrs,Suicide Injury,2013,P,.,.
Females,Arizona,00-04 yrs,Suicide Injury,2013,P,212267,.
Females,Arizona,00-04 yrs,Suicide Injury,2014,P,211861,.
Females,Arizona,00-04 yrs,Suicide Injury,2015,P,212563,.
Females,Arizona,00-04 yrs,Suicide Injury,2016,P,212734,.
Females,Arizona,00-04 yrs,Suicide Injury,2017,P,213647,.
Females,Arizona,05-09 yrs,Suicide Injury,2013,P,224878,.
Females,Arizona,05-09 yrs,Suicide Injury,2014,P,224716,.
Females,Arizona,05-09 yrs,Suicide Injury,2015,P,223569,.
Females,Arizona,05-09 yrs,Suicide Injury,2016,P,223373,.
Females,Arizona,05-09 yrs,Suicide Injury,2017,P,221269,.
Females,Arizona,10-14 yrs,Suicide Injury,2013,P,222347,.
Females,Arizona,10-14 yrs,Suicide Injury,2014,P,223329,.
Females,Arizona,10-14 yrs,Suicide Injury,2015,P,223531,.
Females,Arizona,10-14 yrs,Suicide Injury,2016,P,225105,.
Females,Arizona,10-14 yrs,Suicide Injury,2017,P,228582,.
Females,Arizona,15-19 yrs,Suicide Injury,2013,P,218718,.
Females,Arizona,15-19 yrs,Suicide Injury,2014,12,220755,5.44
Females,Arizona,15-19 yrs,Suicide Injury,2015,14,223974,6.25
Females,Arizona,15-19 yrs,Suicide Injury,2016,13,227343,5.72
Females,Arizona,15-19 yrs,Suicide Injury,2017,12,228331,5.26
Females,Arizona,20-24 yrs,Suicide Injury,2013,26,233532,11.13
Females,Arizona,20-24 yrs,Suicide Injury,2014,12,235799,5.09
Females,Arizona,20-24 yrs,Suicide Injury,2015,28,234244,11.95
Females,Arizona,20-24 yrs,Suicide Injury,2016,21,232674,9.03
Females,Arizona,20-24 yrs,Suicide Injury,2017,21,231880,9.06
Females,Arizona,25-29 yrs,Suicide Injury,2013,16,212842,7.52
Females,Arizona,25-29 yrs,Suicide Injury,2014,19,217484,8.74
Females,Arizona,25-29 yrs,Suicide Injury,2015,22,224372,9.81
Females,Arizona,25-29 yrs,Suicide Injury,2016,18,232568,7.74
Females,Arizona,25-29 yrs,Suicide Injury,2017,30,240414,12.48
Females,Arizona,30-34 yrs,Suicide Injury,2013,18,215579,8.35
Females,Arizona,30-34 yrs,Suicide Injury,2014,30,217723,13.78
Females,Arizona,30-34 yrs,Suicide Injury,2015,22,218080,10.09
Females,Arizona,30-34 yrs,Suicide Injury,2016,29,219259,13.23
Females,Arizona,30-34 yrs,Suicide Injury,2017,29,220283,13.16
Females,Arizona,35-39 yrs,Suicide Injury,2013,24,202382,11.86
Females,Arizona,35-39 yrs,Suicide Injury,2014,18,204685,8.79
Females,Arizona,35-39 yrs,Suicide Injury,2015,23,208364,11.04
Females,Arizona,35-39 yrs,Suicide Injury,2016,21,213701,9.83
Females,Arizona,35-39 yrs,Suicide Injury,2017,20,218635,9.15
Females,Arizona,40-44 yrs,Suicide Injury,2013,23,209036,11
Females,Arizona,40-44 yrs,Suicide Injury,2014,34,208770,16.29
Females,Arizona,40-44 yrs,Suicide Injury,2015,30,207482,14.46
Females,Arizona,40-44 yrs,Suicide Injury,2016,19,205324,9.25
Females,Arizona,40-44 yrs,Suicide Injury,2017,28,206221,13.58
Females,Arizona,45-49 yrs,Suicide Injury,2013,24,203756,11.78
Females,Arizona,45-49 yrs,Suicide Injury,2014,31,202620,15.3
Females,Arizona,45-49 yrs,Suicide Injury,2015,23,205229,11.21
Females,Arizona,45-49 yrs,Suicide Injury,2016,20,210852,9.49
Females,Arizona,45-49 yrs,Suicide Injury,2017,17,214562,7.92
Females,Arizona,50-54 yrs,Suicide Injury,2013,37,218094,16.97
Females,Arizona,50-54 yrs,Suicide Injury,2014,26,218656,11.89
Females,Arizona,50-54 yrs,Suicide Injury,2015,35,217925,16.06
Females,Arizona,50-54 yrs,Suicide Injury,2016,36,215100,16.74
Females,Arizona,50-54 yrs,Suicide Injury,2017,26,213157,12.2
Females,Arizona,55-59 yrs,Suicide Injury,2013,31,211317,14.67
Females,Arizona,55-59 yrs,Suicide Injury,2014,31,214839,14.43
Females,Arizona,55-59 yrs,Suicide Injury,2015,36,219211,16.42
Females,Arizona,55-59 yrs,Suicide Injury,2016,38,223284,17.02
Females,Arizona,55-59 yrs,Suicide Injury,2017,33,225341,14.64
Females,Arizona,60-64 yrs,Suicide Injury,2013,22,196038,11.22
Females,Arizona,60-64 yrs,Suicide Injury,2014,25,200222,12.49
Females,Arizona,60-64 yrs,Suicide Injury,2015,27,205318,13.15
Females,Arizona,60-64 yrs,Suicide Injury,2016,20,211195,9.47
Females,Arizona,60-64 yrs,Suicide Injury,2017,32,218086,14.67
Females,Arizona,65-69 yrs,Suicide Injury,2013,14,174870,8.01
Females,Arizona,65-69 yrs,Suicide Injury,2014,27,183459,14.72
Females,Arizona,65-69 yrs,Suicide Injury,2015,19,192826,9.85
Females,Arizona,65-69 yrs,Suicide Injury,2016,28,203263,13.78
Females,Arizona,65-69 yrs,Suicide Injury,2017,27,203496,13.27
Females,Arizona,70-74 yrs,Suicide Injury,2013,P,135020,.
Females,Arizona,70-74 yrs,Suicide Injury,2014,12,142372,8.43
Females,Arizona,70-74 yrs,Suicide Injury,2015,P,149007,.
Females,Arizona,70-74 yrs,Suicide Injury,2016,11,154478,7.12
Females,Arizona,70-74 yrs,Suicide Injury,2017,15,168696,8.89
Females,Arizona,75-79 yrs,Suicide Injury,2013,P,94646,.
Females,Arizona,75-79 yrs,Suicide Injury,2014,P,99847,.
Females,Arizona,75-79 yrs,Suicide Injury,2015,P,104883,.
Females,Arizona,75-79 yrs,Suicide Injury,2016,P,110450,.
Females,Arizona,75-79 yrs,Suicide Injury,2017,P,117691,.
Females,Arizona,80-84 yrs,Suicide Injury,2013,P,69462,.
Females,Arizona,80-84 yrs,Suicide Injury,2014,P,70006,.
Females,Arizona,80-84 yrs,Suicide Injury,2015,P,71686,.
Females,Arizona,80-84 yrs,Suicide Injury,2016,P,73743,.
Females,Arizona,80-84 yrs,Suicide Injury,2017,P,76401,.
Females,Arizona,85+ yrs,Suicide Injury,2013,P,73041,.
Females,Arizona,85+ yrs,Suicide Injury,2014,P,75325,.
Females,Arizona,85+ yrs,Suicide Injury,2015,P,78189,.
Females,Arizona,85+ yrs,Suicide Injury,2016,P,79938,.
Females,Arizona,85+ yrs,Suicide Injury,2017,P,81277,.
Males,Arkansas,00-04 yrs,Suicide Injury,2013,P,98062,.
Males,Arkansas,00-04 yrs,Suicide Injury,2014,P,97908,.
Males,Arkansas,00-04 yrs,Suicide Injury,2015,P,98123,.
Males,Arkansas,00-04 yrs,Suicide Injury,2016,P,98352,.
Males,Arkansas,00-04 yrs,Suicide Injury,2017,P,98313,.
Males,Arkansas,05-09 yrs,Suicide Injury,2013,P,102252,.
Males,Arkansas,05-09 yrs,Suicide Injury,2014,P,101398,.
Males,Arkansas,05-09 yrs,Suicide Injury,2015,P,100939,.
Males,Arkansas,05-09 yrs,Suicide Injury,2016,P,100344,.
Males,Arkansas,05-09 yrs,Suicide Injury,2017,P,99851,.
Males,Arkansas,10-14 yrs,Suicide Injury,2013,P,101395,.
Males,Arkansas,10-14 yrs,Suicide Injury,2014,P,101364,.
Males,Arkansas,10-14 yrs,Suicide Injury,2015,P,100915,.
Males,Arkansas,10-14 yrs,Suicide Injury,2016,P,100743,.
Males,Arkansas,10-14 yrs,Suicide Injury,2017,P,101960,.
Males,Arkansas,15-19 yrs,Suicide Injury,2013,19,100567,18.89
Males,Arkansas,15-19 yrs,Suicide Injury,2014,20,100504,19.9
Males,Arkansas,15-19 yrs,Suicide Injury,2015,13,101192,12.85
Males,Arkansas,15-19 yrs,Suicide Injury,2016,16,101694,15.73
Males,Arkansas,15-19 yrs,Suicide Injury,2017,30,101485,29.56
Males,Arkansas,20-24 yrs,Suicide Injury,2013,41,107644,38.09
Males,Arkansas,20-24 yrs,Suicide Injury,2014,32,107639,29.73
Males,Arkansas,20-24 yrs,Suicide Injury,2015,35,106325,32.92
Males,Arkansas,20-24 yrs,Suicide Injury,2016,35,104374,33.53
Males,Arkansas,20-24 yrs,Suicide Injury,2017,38,103353,36.77
Males,Arkansas,25-29 yrs,Suicide Injury,2013,40,95681,41.81
Males,Arkansas,25-29 yrs,Suicide Injury,2014,32,96317,33.22
Males,Arkansas,25-29 yrs,Suicide Injury,2015,37,98578,37.53
Males,Arkansas,25-29 yrs,Suicide Injury,2016,41,101346,40.46
Males,Arkansas,25-29 yrs,Suicide Injury,2017,50,103464,48.33
Males,Arkansas,30-34 yrs,Suicide Injury,2013,29,96762,29.97
Males,Arkansas,30-34 yrs,Suicide Injury,2014,34,96854,35.1
Males,Arkansas,30-34 yrs,Suicide Injury,2015,47,95745,49.09
Males,Arkansas,30-34 yrs,Suicide Injury,2016,35,95142,36.79
Males,Arkansas,30-34 yrs,Suicide Injury,2017,36,95024,37.89
Males,Arkansas,35-39 yrs,Suicide Injury,2013,34,88857,38.26
Males,Arkansas,35-39 yrs,Suicide Injury,2014,41,89758,45.68
Males,Arkansas,35-39 yrs,Suicide Injury,2015,35,91427,38.28
Males,Arkansas,35-39 yrs,Suicide Injury,2016,38,93314,40.72
Males,Arkansas,35-39 yrs,Suicide Injury,2017,45,94855,47.44
Males,Arkansas,40-44 yrs,Suicide Injury,2013,29,92055,31.5
Males,Arkansas,40-44 yrs,Suicide Injury,2014,38,90998,41.76
Males,Arkansas,40-44 yrs,Suicide Injury,2015,40,89607,44.64
Males,Arkansas,40-44 yrs,Suicide Injury,2016,34,87812,38.72
Males,Arkansas,40-44 yrs,Suicide Injury,2017,37,87264,42.4
Males,Arkansas,45-49 yrs,Suicide Injury,2013,44,92861,47.38
Males,Arkansas,45-49 yrs,Suicide Injury,2014,31,90437,34.28
Males,Arkansas,45-49 yrs,Suicide Injury,2015,43,89771,47.9
Males,Arkansas,45-49 yrs,Suicide Injury,2016,26,90591,28.7
Males,Arkansas,45-49 yrs,Suicide Injury,2017,31,91225,33.98
Males,Arkansas,50-54 yrs,Suicide Injury,2013,46,100027,45.99
Males,Arkansas,50-54 yrs,Suicide Injury,2014,40,99574,40.17
Males,Arkansas,50-54 yrs,Suicide Injury,2015,44,98523,44.66
Males,Arkansas,50-54 yrs,Suicide Injury,2016,26,96131,27.05
Males,Arkansas,50-54 yrs,Suicide Injury,2017,40,93354,42.85
Males,Arkansas,55-59 yrs,Suicide Injury,2013,34,93157,36.5
Males,Arkansas,55-59 yrs,Suicide Injury,2014,28,94068,29.77
Males,Arkansas,55-59 yrs,Suicide Injury,2015,43,95168,45.18
Males,Arkansas,55-59 yrs,Suicide Injury,2016,28,96132,29.13
Males,Arkansas,55-59 yrs,Suicide Injury,2017,32,96334,33.22
Males,Arkansas,60-64 yrs,Suicide Injury,2013,22,82408,26.7
Males,Arkansas,60-64 yrs,Suicide Injury,2014,35,83199,42.07
Males,Arkansas,60-64 yrs,Suicide Injury,2015,27,84323,32.02
Males,Arkansas,60-64 yrs,Suicide Injury,2016,33,85637,38.53
Males,Arkansas,60-64 yrs,Suicide Injury,2017,38,87355,43.5
Males,Arkansas,65-69 yrs,Suicide Injury,2013,25,70302,35.56
Males,Arkansas,65-69 yrs,Suicide Injury,2014,21,72369,29.02
Males,Arkansas,65-69 yrs,Suicide Injury,2015,30,74513,40.26
Males,Arkansas,65-69 yrs,Suicide Injury,2016,27,76901,35.11
Males,Arkansas,65-69 yrs,Suicide Injury,2017,25,75835,32.97
Males,Arkansas,70-74 yrs,Suicide Injury,2013,15,52179,28.75
Males,Arkansas,70-74 yrs,Suicide Injury,2014,23,53972,42.61
Males,Arkansas,70-74 yrs,Suicide Injury,2015,23,54887,41.9
Males,Arkansas,70-74 yrs,Suicide Injury,2016,27,55614,48.55
Males,Arkansas,70-74 yrs,Suicide Injury,2017,22,59864,36.75
Males,Arkansas,75-79 yrs,Suicide Injury,2013,14,36287,38.58
Males,Arkansas,75-79 yrs,Suicide Injury,2014,P,37260,.
Males,Arkansas,75-79 yrs,Suicide Injury,2015,12,38253,31.37
Males,Arkansas,75-79 yrs,Suicide Injury,2016,23,39280,58.55
Males,Arkansas,75-79 yrs,Suicide Injury,2017,26,40721,63.85
Males,Arkansas,80-84 yrs,Suicide Injury,2013,16,23267,68.77
Males,Arkansas,80-84 yrs,Suicide Injury,2014,P,23580,.
Males,Arkansas,80-84 yrs,Suicide Injury,2015,10,24278,41.19
Males,Arkansas,80-84 yrs,Suicide Injury,2016,13,24908,52.19
Males,Arkansas,80-84 yrs,Suicide Injury,2017,11,25663,42.86
Males,Arkansas,85+ yrs,Suicide Injury,2013,P,18213,.
Males,Arkansas,85+ yrs,Suicide Injury,2014,10,18716,53.43
Males,Arkansas,85+ yrs,Suicide Injury,2015,P,19315,.
Males,Arkansas,85+ yrs,Suicide Injury,2016,10,19796,50.52
Males,Arkansas,85+ yrs,Suicide Injury,2017,18,20144,89.36
Females,Arkansas,00-04 yrs,Suicide Injury,2013,P,93412,.
Females,Arkansas,00-04 yrs,Suicide Injury,2014,P,93029,.
Females,Arkansas,00-04 yrs,Suicide Injury,2015,P,92870,.
Females,Arkansas,00-04 yrs,Suicide Injury,2016,P,92891,.
Females,Arkansas,00-04 yrs,Suicide Injury,2017,P,93122,.
Females,Arkansas,05-09 yrs,Suicide Injury,2013,P,97810,.
Females,Arkansas,05-09 yrs,Suicide Injury,2014,P,97403,.
Females,Arkansas,05-09 yrs,Suicide Injury,2015,P,96927,.
Females,Arkansas,05-09 yrs,Suicide Injury,2016,P,96253,.
Females,Arkansas,05-09 yrs,Suicide Injury,2017,P,95292,.
Females,Arkansas,10-14 yrs,Suicide Injury,2013,P,96777,.
Females,Arkansas,10-14 yrs,Suicide Injury,2014,P,96407,.
Females,Arkansas,10-14 yrs,Suicide Injury,2015,P,96019,.
Females,Arkansas,10-14 yrs,Suicide Injury,2016,P,96314,.
Females,Arkansas,10-14 yrs,Suicide Injury,2017,P,97198,.
Females,Arkansas,15-19 yrs,Suicide Injury,2013,P,96236,.
Females,Arkansas,15-19 yrs,Suicide Injury,2014,P,96253,.
Females,Arkansas,15-19 yrs,Suicide Injury,2015,P,96801,.
Females,Arkansas,15-19 yrs,Suicide Injury,2016,P,97001,.
Females,Arkansas,15-19 yrs,Suicide Injury,2017,12,96842,12.39
Females,Arkansas,20-24 yrs,Suicide Injury,2013,P,104806,.
Females,Arkansas,20-24 yrs,Suicide Injury,2014,P,104465,.
Females,Arkansas,20-24 yrs,Suicide Injury,2015,P,102192,.
Females,Arkansas,20-24 yrs,Suicide Injury,2016,P,100238,.
Females,Arkansas,20-24 yrs,Suicide Injury,2017,10,99472,10.05
Females,Arkansas,25-29 yrs,Suicide Injury,2013,P,94987,.
Females,Arkansas,25-29 yrs,Suicide Injury,2014,P,95886,.
Females,Arkansas,25-29 yrs,Suicide Injury,2015,11,98033,11.22
Females,Arkansas,25-29 yrs,Suicide Injury,2016,15,100445,14.93
Females,Arkansas,25-29 yrs,Suicide Injury,2017,10,102087,9.8
Females,Arkansas,30-34 yrs,Suicide Injury,2013,P,95842,.
Females,Arkansas,30-34 yrs,Suicide Injury,2014,10,95995,10.42
Females,Arkansas,30-34 yrs,Suicide Injury,2015,P,95540,.
Females,Arkansas,30-34 yrs,Suicide Injury,2016,P,94996,.
Females,Arkansas,30-34 yrs,Suicide Injury,2017,10,94889,10.54
Females,Arkansas,35-39 yrs,Suicide Injury,2013,P,89510,.
Females,Arkansas,35-39 yrs,Suicide Injury,2014,P,90136,.
Females,Arkansas,35-39 yrs,Suicide Injury,2015,12,91717,13.08
Females,Arkansas,35-39 yrs,Suicide Injury,2016,15,93659,16.02
Females,Arkansas,35-39 yrs,Suicide Injury,2017,10,94858,10.54
Females,Arkansas,40-44 yrs,Suicide Injury,2013,10,93937,10.65
Females,Arkansas,40-44 yrs,Suicide Injury,2014,12,93133,12.88
Females,Arkansas,40-44 yrs,Suicide Injury,2015,14,91889,15.24
Females,Arkansas,40-44 yrs,Suicide Injury,2016,11,89702,12.26
Females,Arkansas,40-44 yrs,Suicide Injury,2017,P,89299,.
Females,Arkansas,45-49 yrs,Suicide Injury,2013,11,94787,11.6
Females,Arkansas,45-49 yrs,Suicide Injury,2014,10,91931,10.88
Females,Arkansas,45-49 yrs,Suicide Injury,2015,11,91104,12.07
Females,Arkansas,45-49 yrs,Suicide Injury,2016,15,92330,16.25
Females,Arkansas,45-49 yrs,Suicide Injury,2017,25,93194,26.83
Females,Arkansas,50-54 yrs,Suicide Injury,2013,15,103349,14.51
Females,Arkansas,50-54 yrs,Suicide Injury,2014,12,103375,11.61
Females,Arkansas,50-54 yrs,Suicide Injury,2015,16,102210,15.65
Females,Arkansas,50-54 yrs,Suicide Injury,2016,11,99544,11.05
Females,Arkansas,50-54 yrs,Suicide Injury,2017,17,96878,17.55
Females,Arkansas,55-59 yrs,Suicide Injury,2013,P,99985,.
Females,Arkansas,55-59 yrs,Suicide Injury,2014,15,100130,14.98
Females,Arkansas,55-59 yrs,Suicide Injury,2015,18,100765,17.86
Females,Arkansas,55-59 yrs,Suicide Injury,2016,23,101364,22.69
Females,Arkansas,55-59 yrs,Suicide Injury,2017,12,101389,11.84
Females,Arkansas,60-64 yrs,Suicide Injury,2013,P,90261,.
Females,Arkansas,60-64 yrs,Suicide Injury,2014,P,91406,.
Females,Arkansas,60-64 yrs,Suicide Injury,2015,10,93050,10.75
Females,Arkansas,60-64 yrs,Suicide Injury,2016,10,94760,10.55
Females,Arkansas,60-64 yrs,Suicide Injury,2017,15,96778,15.5
Females,Arkansas,65-69 yrs,Suicide Injury,2013,P,77888,.
Females,Arkansas,65-69 yrs,Suicide Injury,2014,P,80651,.
Females,Arkansas,65-69 yrs,Suicide Injury,2015,P,83029,.
Females,Arkansas,65-69 yrs,Suicide Injury,2016,P,86405,.
Females,Arkansas,65-69 yrs,Suicide Injury,2017,P,85524,.
Females,Arkansas,70-74 yrs,Suicide Injury,2013,P,60511,.
Females,Arkansas,70-74 yrs,Suicide Injury,2014,P,62467,.
Females,Arkansas,70-74 yrs,Suicide Injury,2015,P,63924,.
Females,Arkansas,70-74 yrs,Suicide Injury,2016,P,64550,.
Females,Arkansas,70-74 yrs,Suicide Injury,2017,P,69286,.
Females,Arkansas,75-79 yrs,Suicide Injury,2013,P,44768,.
Females,Arkansas,75-79 yrs,Suicide Injury,2014,P,45677,.
Females,Arkansas,75-79 yrs,Suicide Injury,2015,P,46519,.
Females,Arkansas,75-79 yrs,Suicide Injury,2016,P,47982,.
Females,Arkansas,75-79 yrs,Suicide Injury,2017,P,49925,.
Females,Arkansas,80-84 yrs,Suicide Injury,2013,P,33820,.
Females,Arkansas,80-84 yrs,Suicide Injury,2014,P,33909,.
Females,Arkansas,80-84 yrs,Suicide Injury,2015,P,34109,.
Females,Arkansas,80-84 yrs,Suicide Injury,2016,P,34236,.
Females,Arkansas,80-84 yrs,Suicide Injury,2017,P,34444,.
Females,Arkansas,85+ yrs,Suicide Injury,2013,P,36118,.
Females,Arkansas,85+ yrs,Suicide Injury,2014,P,36632,.
Females,Arkansas,85+ yrs,Suicide Injury,2015,P,37046,.
Females,Arkansas,85+ yrs,Suicide Injury,2016,P,37450,.
Females,Arkansas,85+ yrs,Suicide Injury,2017,P,37738,.
Males,California,00-04 yrs,Suicide Injury,2013,P,1278531,.
Males,California,00-04 yrs,Suicide Injury,2014,P,1281659,.
Males,California,00-04 yrs,Suicide Injury,2015,P,1283498,.
Males,California,00-04 yrs,Suicide Injury,2016,P,1271361,.
Males,California,00-04 yrs,Suicide Injury,2017,P,1264710,.
Males,California,05-09 yrs,Suicide Injury,2013,P,1307302,.
Males,California,05-09 yrs,Suicide Injury,2014,P,1304549,.
Males,California,05-09 yrs,Suicide Injury,2015,P,1299242,.
Males,California,05-09 yrs,Suicide Injury,2016,P,1296723,.
Males,California,05-09 yrs,Suicide Injury,2017,P,1284927,.
Males,California,10-14 yrs,Suicide Injury,2013,19,1289696,1.47
Males,California,10-14 yrs,Suicide Injury,2014,16,1287893,1.24
Males,California,10-14 yrs,Suicide Injury,2015,13,1283968,1.01
Males,California,10-14 yrs,Suicide Injury,2016,17,1285446,1.32
Males,California,10-14 yrs,Suicide Injury,2017,25,1296870,1.93
Males,California,15-19 yrs,Suicide Injury,2013,109,1363018,8
Males,California,15-19 yrs,Suicide Injury,2014,100,1340843,7.46
Males,California,15-19 yrs,Suicide Injury,2015,139,1330353,10.45
Males,California,15-19 yrs,Suicide Injury,2016,137,1320260,10.38
Males,California,15-19 yrs,Suicide Injury,2017,140,1308569,10.7
Males,California,20-24 yrs,Suicide Injury,2013,247,1512770,16.33
Males,California,20-24 yrs,Suicide Injury,2014,230,1512384,15.21
Males,California,20-24 yrs,Suicide Injury,2015,244,1489121,16.39
Males,California,20-24 yrs,Suicide Injury,2016,251,1456353,17.23
Males,California,20-24 yrs,Suicide Injury,2017,272,1429323,19.03
Males,California,25-29 yrs,Suicide Injury,2013,231,1467239,15.74
Males,California,25-29 yrs,Suicide Injury,2014,268,1504608,17.81
Males,California,25-29 yrs,Suicide Injury,2015,245,1547627,15.83
Males,California,25-29 yrs,Suicide Injury,2016,315,1589736,19.81
Males,California,25-29 yrs,Suicide Injury,2017,311,1617117,19.23
Males,California,30-34 yrs,Suicide Injury,2013,220,1403609,15.67
Males,California,30-34 yrs,Suicide Injury,2014,222,1431844,15.5
Males,California,30-34 yrs,Suicide Injury,2015,239,1448392,16.5
Males,California,30-34 yrs,Suicide Injury,2016,251,1470692,17.07
Males,California,30-34 yrs,Suicide Injury,2017,275,1487711,18.48
Males,California,35-39 yrs,Suicide Injury,2013,208,1272531,16.35
Males,California,35-39 yrs,Suicide Injury,2014,216,1289007,16.76
Males,California,35-39 yrs,Suicide Injury,2015,231,1317405,17.53
Males,California,35-39 yrs,Suicide Injury,2016,260,1345081,19.33
Males,California,35-39 yrs,Suicide Injury,2017,254,1375976,18.46
